"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","013","New York","COMBINED INTO 014/65","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","013","New York","COMBINED INTO 014/65","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","013","New York","COMBINED INTO 014/65","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","014","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Public Counter",348
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","014","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","014","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",4
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","014","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",7
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","014","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Yes",255
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","014","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"No",83
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","015","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Public Counter",277
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","015","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","015","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",9
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","015","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",2
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","015","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Yes",219
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","015","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"No",60
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","016","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Public Counter",185
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","016","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","016","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",9
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","016","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","016","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Yes",134
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","016","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"No",50
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","017","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Public Counter",12
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","017","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","017","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","017","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","017","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Yes",8
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","017","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"No",2
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","018","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Public Counter",169
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","018","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","018","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",6
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","018","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",2
